"BehaviorSpace results (NetLogo 6.1.0)"
"Segregation2.nlogo"
"experiment3"
"11/06/2019 14:37:03:767 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","%-similar-maximo","[step]","count turtles with [not happy?]","percent-similar","percent-unhappy"
"565","85","1","85","6","0","47.37191398991239","0"
"566","85","1","85","6","0","47.69792617712273","0"
"564","85","1","85","7","0","47.192913898658325","0"
"567","85","1","85","6","0","47.36008447729672","0"
"568","85","1","85","5","0","46.99402786994028","0"
"570","85","1","85","4","0","47.88135593220339","0"
"575","85","1","86","3","0","48.342245989304814","0"
"571","85","1","86","6","0","48.38709677419355","0"
"573","85","1","86","5","0","48.83844417894597","0"
"572","85","1","86","6","0","48.32058098819868","0"
"569","85","1","85","9","0","47.311114061877575","0"
"576","85","1","86","4","0","49.14798206278027","0"
"574","85","1","86","7","0","48.82561343655688","0"
"578","85","1","86","4","0","48.57180640042317","0"
"577","85","1","86","7","0","48.72192099147947","0"
"581","85","1","87","4","0","48.15803523758676","0"
"580","85","1","86","6","0","48.78339063739751","0"
"579","85","1","86","9","0","48.88535031847134","0"
"583","85","1","87","7","0","48.61721375032308","0"
"584","85","1","87","7","0","48.52499317126468","0"
"582","85","1","87","8","0","49.67952910398953","0"
"585","85","1","87","5","0","48.89154387362273","0"
"586","85","1","87","5","0","48.496388706500326","0"
"587","85","1","87","5","0","48.82238126219909","0"
"589","85","1","87","4","0","49.21527596128695","0"
"588","85","1","87","6","0","48.89409315638824","0"
"591","85","1","88","4","0","49.434464404524284","0"
"590","85","1","87","5","0","48.11795080853376","0"
"595","85","1","88","3","0","49.55142374203614","0"
"593","85","1","88","5","0","48.32360526673001","0"
"592","85","1","88","5","0","49.59692898272553","0"
"594","85","1","88","5","0","49.01113294040603","0"
"598","85","1","88","4","0","49.36390140471773","0"
"600","85","1","88","4","0","50.19862288135594","0"
"599","85","1","88","4","0","50.0067521944632","0"
"596","85","1","88","6","0","49.345261247244906","0"
"602","85","1","89","3","0","49.277437833615416","0"
"597","85","1","88","6","0","49.2798353909465","0"
"601","85","1","89","4","0","49.612097304405","0"
"603","85","1","89","6","0","49.4398312903651","0"
"604","85","1","89","4","0","49.311867047520124","0"
"605","85","1","89","4","0","49.866700520502725","0"
"606","85","1","89","4","0","49.47599948246862","0"
"607","85","1","89","4","0","50.02554931016863","0"
"609","85","1","89","4","0","49.86326344576117","0"
"608","85","1","89","5","0","48.834759710335746","0"
"611","85","1","90","4","0","49.60921976420718","0"
"615","85","1","90","3","0","49.168030551009274","0"
"610","85","1","89","8","0","49.66364812419146","0"
"613","85","1","90","4","0","50.15101772816809","0"
"617","85","1","90","3","0","49.09469844991533","0"
"612","85","1","90","5","0","49.1579791499599","0"
"614","85","1","90","5","0","48.45455741154807","0"
"616","85","1","90","5","0","49.758580190525905","0"
"618","85","1","90","4","0","49.99353587588882","0"
"619","85","1","90","4","0","48.992576882290564","0"
"620","85","1","90","7","0","49.65960179833012","0"
"621","85","2","60","12","0","37.39859023806357","0"
"622","85","2","60","15","0","37.075788061703555","0"
"624","85","2","60","13","0","37.38582271967065","0"
"627","85","2","60","12","0","37.018912842216636","0"
"625","85","2","60","13","0","37.14831317632081","0"
"628","85","2","60","11","0","37.31109953100573","0"
"626","85","2","60","19","0","37.25772655840755","0"
"623","85","2","60","22","0","36.76489849377865","0"
"629","85","2","60","12","0","37.482061317677754","0"
"630","85","2","60","14","0","37.751869218096566","0"
"632","85","2","61","13","0","37.06012206206986","0"
"633","85","2","61","14","0","37.10691823899371","0"
"634","85","2","61","12","0","37.46609841146842","0"
"635","85","2","61","16","0","36.938369781312126","0"
"636","85","2","61","17","0","36.32786885245902","0"
"637","85","2","61","14","0","36.95535952953756","0"
"638","85","2","61","12","0","37.29307376506423","0"
"641","85","2","62","12","0","36.957928802588995","0"
"640","85","2","61","14","0","37.175427485750475","0"
"639","85","2","61","17","0","36.99170943545204","0"
"631","85","2","61","35","0","36.40920190206914","0"
"642","85","2","62","13","0","37.71017841098704","0"
"644","85","2","62","17","0","37.21113445378151","0"
"643","85","2","62","18","0","36.91388492011949","0"
"647","85","2","62","13","0","36.697122596481655","0"
"645","85","2","62","17","0","36.805285658764085","0"
"648","85","2","62","15","0","36.607142857142854","0"
"646","85","2","62","17","0","36.88217834559298","0"
"649","85","2","62","13","0","36.550632911392405","0"
"650","85","2","62","13","0","37.35918260413938","0"
"651","85","2","63","12","0","40.78633337520412","0"
"656","85","2","63","8","0","40.64048799085017","0"
"654","85","2","63","11","0","40.68318993193785","0"
"653","85","2","63","11","0","39.50569855295172","0"
"658","85","2","63","8","0","40.1770379178227","0"
"657","85","2","63","10","0","40.23062139654068","0"
"659","85","2","63","13","0","40.22006472491909","0"
"655","85","2","63","16","0","39.80080196611047","0"
"660","85","2","63","9","0","40.36615030085777","0"
"652","85","2","63","23","0","39.39861218195836","0"
"663","85","2","64","8","0","40.22738886050077","0"
"661","85","2","64","10","0","40.115458627325204","0"
"664","85","2","64","10","0","39.921894683799444","0"
"662","85","2","64","14","0","40.420081967213115","0"
"665","85","2","64","11","0","40.13640458113499","0"
"669","85","2","64","10","0","40.78139291781001","0"
"667","85","2","64","11","0","39.94682198024817","0"
"668","85","2","64","11","0","40.2034959561701","0"
"670","85","2","64","8","0","39.25897237283759","0"
"671","85","2","65","11","0","39.95906881555385","0"
"666","85","2","64","15","0","40.432528139623116","0"
"672","85","2","65","10","0","40.48954614992351","0"
"673","85","2","65","8","0","40.52440290758047","0"
"676","85","2","65","9","0","40.524141492383166","0"
"675","85","2","65","12","0","40.020314880650076","0"
"679","85","2","65","9","0","40.749043914018195","0"
"680","85","2","65","9","0","39.94079032050457","0"
"678","85","2","65","10","0","40.65040650406504","0"
"674","85","2","65","16","0","39.83309047555968","0"
"677","85","2","65","15","0","39.93510707332901","0"
"681","85","2","66","15","0","40.005312790543236","0"
"682","85","2","66","13","0","39.82312394329562","0"
"684","85","2","66","9","0","40.439242503945295","0"
"685","85","2","66","10","0","40.38967877830437","0"
"683","85","2","66","11","0","40.886952063573446","0"
"686","85","2","66","12","0","40.22944057746842","0"
"688","85","2","66","11","0","40.02834321051276","0"
"689","85","2","66","10","0","40.63266623628147","0"
"691","85","2","67","9","0","41.21405750798722","0"
"693","85","2","67","8","0","41.55534982145219","0"
"687","85","2","66","18","0","40.55492208285823","0"
"690","85","2","66","11","0","40.27131782945737","0"
"692","85","2","67","10","0","41.52693089430895","0"
"694","85","2","67","10","0","41.541038525963145","0"
"699","85","2","67","9","0","41.2734281536621","0"
"696","85","2","67","11","0","42.026000772300165","0"
"695","85","2","67","15","0","41.379750063759246","0"
"700","85","2","67","9","0","41.64394234514998","0"
"701","85","2","68","9","0","41.160365058670145","0"
"702","85","2","68","7","0","41.80761781794706","0"
"697","85","2","67","13","0","41.16351386369526","0"
"698","85","2","67","15","0","41.4116739521728","0"
"706","85","2","68","7","0","40.83899634082593","0"
"703","85","2","68","8","0","41.73570019723866","0"
"705","85","2","68","8","0","41.09821312116865","0"
"704","85","2","68","9","0","41.76214934808376","0"
"707","85","2","68","8","0","41.62296801258521","0"
"709","85","2","68","8","0","41.270681667769686","0"
"708","85","2","68","9","0","41.174938126872476","0"
"710","85","2","68","12","0","41.07796964939822","0"
"712","85","2","69","8","0","41.847473041444715","0"
"715","85","2","69","7","0","41.30808950086058","0"
"716","85","2","69","8","0","41.462765957446805","0"
"714","85","2","69","11","0","41.94187582562748","0"
"713","85","2","69","10","0","41.331289127379584","0"
"717","85","2","69","8","0","41.97433883215502","0"
"711","85","2","69","14","0","41.23394004282655","0"
"719","85","2","69","8","0","40.6987354973276","0"
"718","85","2","69","9","0","40.79895219384414","0"
"722","85","2","70","7","0","41.872746007212776","0"
"723","85","2","70","7","0","41.68636721828211","0"
"721","85","2","70","8","0","41.3851571670797","0"
"720","85","2","69","11","0","41.811175337186896","0"
"724","85","2","70","9","0","42.04767487299726","0"
"725","85","2","70","8","0","41.30267214799589","0"
"726","85","2","70","6","0","41.40169581346052","0"
"727","85","2","70","9","0","41.399155902289294","0"
"731","85","2","71","8","0","41.492808086043794","0"
"728","85","2","70","9","0","41.37885751805646","0"
"732","85","2","71","7","0","41.720990873533246","0"
"729","85","2","70","10","0","41.29591308846353","0"
"730","85","2","70","13","0","41.596858638743456","0"
"733","85","2","71","11","0","41.812297734627826","0"
"735","85","2","71","6","0","41.711581438149075","0"
"734","85","2","71","14","0","41.34936539746159","0"
"738","85","2","71","7","0","42.35309212214524","0"
"736","85","2","71","8","0","40.91267753813782","0"
"737","85","2","71","10","0","41.83098591549296","0"
"739","85","2","71","8","0","41.17032392894462","0"
"741","85","2","72","6","0","44.10058027079304","0"
"742","85","2","72","9","0","43.43070389911208","0"
"744","85","2","72","6","0","43.73555840821567","0"
"743","85","2","72","8","0","43.78364185374819","0"
"745","85","2","72","8","0","43.40364208044019","0"
"740","85","2","71","13","0","40.97132523895634","0"
"746","85","2","72","6","0","44.514066496163686","0"
"747","85","2","72","10","0","43.02432610124918","0"
"748","85","2","72","10","0","44.20986093552465","0"
"754","85","2","73","5","0","43.806104129263915","0"
"749","85","2","72","8","0","43.51067863010236","0"
"751","85","2","73","7","0","43.969079035052644","0"
"750","85","2","72","9","0","43.15937940761636","0"
"752","85","2","73","8","0","43.97381594147093","0"
"753","85","2","73","12","0","43.73215676096548","0"
"756","85","2","73","7","0","43.679978911295635","0"
"758","85","2","73","7","0","43.721114485672786","0"
"757","85","2","73","7","0","44.19480519480519","0"
"755","85","2","73","8","0","43.69966224993505","0"
"759","85","2","73","9","0","43.471358645323456","0"
"761","85","2","74","9","0","43.03093050342953","0"
"762","85","2","74","8","0","42.99350391091078","0"
"760","85","2","73","12","0","43.832258064516125","0"
"763","85","2","74","7","0","43.28070850981902","0"
"764","85","2","74","6","0","44.07129940583828","0"
"765","85","2","74","6","0","43.51816443594646","0"
"767","85","2","74","7","0","43.58412780211286","0"
"768","85","2","74","6","0","44.1703453648403","0"
"766","85","2","74","10","0","43.98135818908123","0"
"770","85","2","74","6","0","44.56367162249516","0"
"769","85","2","74","7","0","43.78789833569862","0"
"772","85","2","75","5","0","45.558702368692074","0"
"773","85","2","75","7","0","45.718357300168414","0"
"771","85","2","75","10","0","45.77538703752296","0"
"774","85","2","75","7","0","46.078050045377935","0"
"779","85","2","75","5","0","45.14906518443658","0"
"775","85","2","75","8","0","45.487457977760535","0"
"778","85","2","75","6","0","45.179169889146685","0"
"776","85","2","75","9","0","45.694481471607574","0"
"777","85","2","75","9","0","46.23389494549058","0"
"780","85","2","75","8","0","45.19230769230769","0"
"782","85","2","76","6","0","45.099075297225895","0"
"781","85","2","76","8","0","45.17384535547483","0"
"786","85","2","76","5","0","45.88755527479469","0"
"783","85","2","76","7","0","45.55339805825243","0"
"785","85","2","76","7","0","45.893223819301845","0"
"784","85","2","76","8","0","45.937047280389834","0"
"788","85","2","76","6","0","46.04766245604897","0"
"789","85","2","76","5","0","45.553257497414684","0"
"787","85","2","76","7","0","44.93034055727554","0"
"792","85","2","77","5","0","45.5588500709037","0"
"791","85","2","77","7","0","46.05112552460893","0"
"793","85","2","77","7","0","45.988890324247514","0"
"790","85","2","76","9","0","45.33246414602347","0"
"794","85","2","77","7","0","45.77871001573152","0"
"796","85","2","77","5","0","45.3007029419422","0"
"797","85","2","77","5","0","45.695708712613786","0"
"795","85","2","77","7","0","45.198094282848544","0"
"798","85","2","77","7","0","45.24326395096412","0"
"800","85","2","77","7","0","45.744680851063826","0"
"802","85","2","78","6","0","45.33505154639175","0"
"799","85","2","77","9","0","45.37049094934236","0"
"803","85","2","78","7","0","45.37826143962239","0"
"801","85","2","78","9","0","45.869394177812744","0"
"804","85","2","78","8","0","45.672698662470495","0"
"805","85","2","78","7","0","45.68284789644013","0"
"807","85","2","78","5","0","46.23305526590198","0"
"806","85","2","78","7","0","45.47715669590261","0"
"809","85","2","78","5","0","45.4521625163827","0"
"812","85","2","79","6","0","45.7238107449673","0"
"810","85","2","78","8","0","44.91794600317628","0"
"808","85","2","78","10","0","45.639457591066204","0"
"811","85","2","79","8","0","45.429508196721315","0"
"813","85","2","79","6","0","45.67980485299782","0"
"816","85","2","79","5","0","45.402144772117964","0"
"815","85","2","79","6","0","45.48525399506301","0"
"820","85","2","79","4","0","45.698510529019","0"
"814","85","2","79","10","0","45.19701261910893","0"
"821","85","2","80","5","0","45.98511555033294","0"
"818","85","2","79","7","0","45.70633615783483","0"
"817","85","2","79","7","0","45.289278131634816","0"
"822","85","2","80","4","0","45.847044886139265","0"
"819","85","2","79","8","0","45.36820192557898","0"
"823","85","2","80","5","0","46.28934075896905","0"
"826","85","2","80","6","0","46.0839518812388","0"
"828","85","2","80","5","0","46.44568172989771","0"
"825","85","2","80","7","0","45.839228295819936","0"
"830","85","2","80","4","0","46.44438655899974","0"
"829","85","2","80","5","0","46.57355436627072","0"
"824","85","2","80","8","0","45.952124798278646","0"
"827","85","2","80","6","0","45.851470782218705","0"
"831","85","2","81","8","0","46.20253164556962","0"
"837","85","2","81","5","0","45.932382461701","0"
"833","85","2","81","6","0","45.9643605870021","0"
"838","85","2","81","6","0","46.49529614416325","0"
"835","85","2","81","7","0","45.94594594594595","0"
"836","85","2","81","7","0","45.498879662580734","0"
"832","85","2","81","8","0","46.790733004177746","0"
"834","85","2","81","8","0","46.47519582245431","0"
"839","85","2","81","4","0","45.40485572645227","0"
"840","85","2","81","5","0","46.65714656627288","0"
"841","85","2","82","5","0","46.01171112556929","0"
"845","85","2","82","4","0","47.22746133534515","0"
"842","85","2","82","5","0","45.83224457799843","0"
"843","85","2","82","5","0","46.326211568525274","0"
"847","85","2","82","5","0","46.63232963549921","0"
"846","85","2","82","7","0","45.484465508162195","0"
"844","85","2","82","8","0","46.26348741174903","0"
"849","85","2","82","7","0","45.93320235756385","0"
"848","85","2","82","8","0","46.161907257008124","0"
"851","85","2","83","7","0","46.40764331210191","0"
"850","85","2","82","9","0","46.23554719010487","0"
"852","85","2","83","8","0","45.909677419354836","0"
"854","85","2","83","6","0","46.20220682576341","0"
"853","85","2","83","7","0","46.26339169061928","0"
"855","85","2","83","8","0","46.517857142857146","0"
"856","85","2","83","5","0","46.24406958355298","0"
"857","85","2","83","5","0","46.11260053619303","0"
"862","85","2","84","5","0","47.882955771305284","0"
