"BehaviorSpace results (NetLogo 6.1.0)"
"Segregation2.nlogo"
"experiment2"
"11/06/2019 12:49:50:393 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","[step]","count turtles with [not happy?]","percent-similar","percent-unhappy"
"4767","89","27","14","0","65.89283473459656","0"
"4768","89","27","12","0","67.72218952324897","0"
"4770","89","27","11","0","65.27386349712046","0"
"4766","89","27","21","0","65.9616089986551","0"
"4769","89","27","16","0","67.92430373720542","0"
"4771","89","28","16","0","66.99776508567172","0"
"4772","89","28","18","0","66.33389463555449","0"
"4774","89","28","14","0","65.38555691554467","0"
"4776","89","28","13","0","67.02943358891912","0"
"4775","89","28","16","0","66.04684858729776","0"
"4773","89","28","20","0","66.66258420085732","0"
"4779","89","28","9","0","63.08767471410419","0"
"4777","89","28","16","0","69.26846760698064","0"
"4778","89","28","18","0","67.1798543978995","0"
"4781","89","29","12","0","74.24866698982065","0"
"4780","89","28","18","0","66.26869271587071","0"
"4786","89","29","11","0","72.35882861732361","0"
"4785","89","29","15","0","75.62248043632914","0"
"4783","89","29","17","0","72.6262382217927","0"
"4784","89","29","18","0","75.30597552195825","0"
"4782","89","29","20","0","74.44255937954435","0"
"4787","89","29","12","0","74.00270038050816","0"
"4789","89","29","13","0","74.57773394156084","0"
"4788","89","29","19","0","75.50776583034647","0"
"4792","89","30","14","0","72.27399249667191","0"
"4790","89","29","18","0","75.25096046598091","0"
"4791","89","30","17","0","74.15509401499324","0"
"4793","89","30","14","0","73.7265415549598","0"
"4795","89","30","14","0","76.24065678225708","0"
"4794","89","30","14","0","73.54503743057232","0"
"4796","89","30","17","0","75.30997953533165","0"
"4797","89","30","18","0","73.81390216991541","0"
"4803","89","31","12","0","72.51108920650566","0"
"4798","89","30","15","0","72.63170761520597","0"
"4800","89","30","15","0","73.20790664443915","0"
"4802","89","31","15","0","74.37179799951208","0"
"4801","89","31","16","0","75.52216929278124","0"
"4799","89","30","19","0","76.4310572422897","0"
"4804","89","31","18","0","72.2941665676607","0"
"4809","89","31","11","0","73.87050012080213","0"
"4805","89","31","16","0","73.68675280763193","0"
"4807","89","31","15","0","76.81339119652822","0"
"4808","89","31","16","0","74.97919885890883","0"
"4806","89","31","19","0","74.67571826888107","0"
"4810","89","31","18","0","74.22431486176507","0"
"4811","89","32","17","0","72.28384019081695","0"
"4812","89","32","12","0","72.90314828166306","0"
"4815","89","32","13","0","73.91516929470725","0"
"4816","89","32","12","0","75.01509479531457","0"
"4814","89","32","19","0","71.11300951916036","0"
"4813","89","32","21","0","76.2384550797649","0"
"4819","89","32","16","0","72.08188674727643","0"
"4818","89","32","17","0","73.01340354236476","0"
"4817","89","32","24","0","75.44658913799304","0"
"4820","89","32","17","0","73.30610283517541","0"
"4821","89","33","15","0","73.10137972405519","0"
"4824","89","33","11","0","73.81065651760228","0"
"4823","89","33","15","0","75.60551484287666","0"
"4822","89","33","19","0","76.041920545942","0"
"4826","89","33","12","0","73.03370786516854","0"
"4825","89","33","15","0","75.52039966694421","0"
"4828","89","33","12","0","73.93244873341375","0"
"4829","89","33","12","0","75.47377430003668","0"
"4827","89","33","15","0","74.13006959443244","0"
"4833","89","34","12","0","76.69376693766937","0"
"4830","89","33","19","0","73.2080048514251","0"
"4834","89","34","11","0","75.15557683101962","0"
"4831","89","34","20","0","77.40326113409589","0"
"4832","89","34","19","0","75.53089954664757","0"
"4835","89","34","14","0","75.62893081761007","0"
"4837","89","34","13","0","75.64462910912869","0"
"4836","89","34","16","0","75.70635112291717","0"
"4839","89","34","15","0","74.69603948477189","0"
"4838","89","34","17","0","76.6804489072652","0"
"4840","89","34","19","0","78.08597502401537","0"
"4843","89","35","16","0","76.64758192228042","0"
"4842","89","35","16","0","76.46290801186943","0"
"4844","89","35","16","0","75.9533527696793","0"
"4841","89","35","23","0","75.98326359832636","0"
"4845","89","35","17","0","77.05172619758692","0"
"4847","89","35","13","0","76.16822429906543","0"
"4846","89","35","18","0","74.17569193742479","0"
"4849","89","35","12","0","76.82649766830085","0"
"4850","89","35","13","0","75.3677357125633","0"
"4848","89","35","15","0","75.40983606557377","0"
"4852","89","36","14","0","75.64240468507231","0"
"4853","89","36","17","0","75.58516384587685","0"
"4851","89","36","21","0","74.56291553804482","0"
"4854","89","36","14","0","75.55847568988173","0"
"4856","89","36","14","0","75.76345128453708","0"
"4857","89","36","14","0","77.11276332094175","0"
"4855","89","36","18","0","77.1743074876013","0"
"4859","89","36","12","0","75.13385630681111","0"
"4858","89","36","17","0","74.69062351261304","0"
"4862","89","37","11","0","75.12574850299401","0"
"4860","89","36","18","0","75.95895431224041","0"
"4861","89","37","17","0","75.13590167809029","0"
"4863","89","37","16","0","77.07908316332653","0"
"4864","89","37","17","0","74.43645083932854","0"
"4867","89","37","14","0","75.3129097627846","0"
"4866","89","37","18","0","74.97591522157995","0"
"4868","89","37","13","0","75.29312220476247","0"
"4865","89","37","23","0","76.13567534827376","0"
"4870","89","37","16","0","76.44884331027903","0"
"4869","89","37","18","0","74.37880918893576","0"
"4871","89","38","17","0","82.71947527749748","0"
"4872","89","38","15","0","82.12121212121211","0"
"4874","89","38","14","0","81.98711595639246","0"
"4873","89","38","18","0","83.18310902580566","0"
"4876","89","38","14","0","80.94577553593948","0"
"4875","89","38","17","0","82.94667800315803","0"
"4879","89","38","12","0","82.15752597245711","0"
"4877","89","38","17","0","82.19876228613032","0"
"4880","89","38","15","0","81.65035311609466","0"
"4878","89","38","19","0","82.43639921722114","0"
"4881","89","39","18","0","81.02126607319485","0"
"4883","89","39","14","0","84.14501510574019","0"
"4884","89","39","15","0","82.44732974032337","0"
"4882","89","39","21","0","83.02574065080137","0"
"4885","89","39","18","0","82.31736816642477","0"
"4886","89","39","16","0","80.05432215399149","0"
"4888","89","39","17","0","81.9328760411563","0"
"4887","89","39","19","0","82.03077668726525","0"
"4889","89","39","16","0","81.87113214415727","0"
"4890","89","39","21","0","80.51915945611866","0"
"4891","89","40","20","0","83.50394164019296","0"
"4892","89","40","20","0","81.29374849143133","0"
"4893","89","40","18","0","82.14553638409603","0"
"4894","89","40","18","0","82.67503383782454","0"
"4897","89","40","15","0","82.77641277641278","0"
"4898","89","40","14","0","82.56534954407296","0"
"4896","89","40","19","0","80.85547160614185","0"
"4895","89","40","22","0","80.7673627974745","0"
"4899","89","40","17","0","81.38778460426454","0"
"4900","89","40","18","0","81.179741327209","0"
"4901","89","41","16","0","82.17233009708738","0"
"4903","89","41","14","0","83.49456586647558","0"
"4902","89","41","17","0","81.87663729459395","0"
"4905","89","41","17","0","82.16980002394922","0"
"4904","89","41","18","0","81.60891688878121","0"
"4906","89","41","21","0","82.05620946432862","0"
"4907","89","41","18","0","82.461017768645","0"
"4909","89","41","15","0","82.60340632603406","0"
"4908","89","41","18","0","83.02655960469426","0"
"4910","89","41","19","0","82.80586880077604","0"
"4911","89","42","24","0","82.08497053045186","0"
"4914","89","42","14","0","82.73478958410465","0"
"4913","89","42","18","0","82.34382451120649","0"
"4912","89","42","20","0","81.54572271386431","0"
"4916","89","42","18","0","81.24171187462326","0"
"4915","89","42","19","0","82.03571428571429","0"
"4918","89","42","15","0","81.59367396593674","0"
"4917","89","42","19","0","83.11688311688312","0"
"4920","89","42","21","0","82.63787213274767","0"
"4919","89","42","20","0","81.99242782773308","0"
"4924","89","43","17","0","86.86023622047244","0"
"4921","89","43","24","0","86.89671814671814","0"
"4923","89","43","19","0","86.83628318584071","0"
"4922","89","43","26","0","87.69064489011649","0"
"4926","89","43","20","0","86.13343072802532","0"
"4925","89","43","20","0","86.81279195113187","0"
"4928","89","43","17","0","88.33850560993078","0"
"4927","89","43","22","0","87.29513099653069","0"
"4929","89","43","16","0","87.21166487390941","0"
"4931","89","44","19","0","85.1582956438943","0"
"4934","89","44","18","0","86.70771459616081","0"
"4932","89","44","20","0","87.24320334604502","0"
"4930","89","43","23","0","86.30396215257244","0"
"4933","89","44","23","0","85.82196697774587","0"
"4937","89","44","18","0","86.96014277215943","0"
"4935","89","44","25","0","85.93313069908814","0"
"4938","89","44","24","0","86.66429165182282","0"
"4939","89","44","23","0","87.52719361856418","0"
"4941","89","45","19","0","86.51726226529377","0"
"4942","89","45","17","0","86.26567636673566","0"
"4940","89","44","22","0","85.58230002431316","0"
"4936","89","44","30","0","86.48360752751805","0"
"4944","89","45","19","0","86.66196189131969","0"
"4943","89","45","21","0","87.42939550534791","0"
"4947","89","45","17","0","85.8117816091954","0"
"4948","89","45","18","0","85.68603213844253","0"
"4949","89","45","17","0","86.83760683760684","0"
"4946","89","45","18","0","84.52269536733739","0"
"4950","89","45","21","0","86.2243058059863","0"
"4945","89","45","26","0","87.43136058572301","0"
"4952","89","46","20","0","86.50581959262851","0"
"4954","89","46","18","0","86.15825962228067","0"
"4956","89","46","19","0","86.4163577663518","0"
"4955","89","46","21","0","86.5260129465356","0"
"4958","89","46","18","0","87.81223603233981","0"
"4953","89","46","25","0","86.47080159593762","0"
"4951","89","46","35","0","87.55571617877365","0"
"4957","89","46","30","0","85.66500118962645","0"
"4959","89","46","19","0","86.05693519079345","0"
"4961","89","47","21","0","86.6715045960329","0"
"4963","89","47","16","0","87.76762088044264","0"
"4962","89","47","21","0","87.56117941984004","0"
"4964","89","47","21","0","86.91700550107629","0"
"4960","89","46","33","0","86.6398243045388","0"
"4965","89","47","23","0","87.09173871277618","0"
"4967","89","47","18","0","85.40772532188842","0"
"4968","89","47","19","0","86.35875402792696","0"
"4970","89","47","20","0","86.50744798719685","0"
"4971","89","48","21","0","86.40501968503938","0"
"4969","89","47","24","0","86.29973790802956","0"
"4966","89","47","34","0","87.07540351722477","0"
"4973","89","48","17","0","85.4806210738414","0"
"4974","89","48","20","0","86.64962881830351","0"
"4972","89","48","27","0","86.37853587471167","0"
"4976","89","48","17","0","86.71717769622352","0"
"4975","89","48","23","0","84.64922711058264","0"
"4979","89","48","18","0","87.17322257512828","0"
"4977","89","48","18","0","85.33506370929685","0"
"4978","89","48","22","0","87.59783263094522","0"
"4980","89","48","20","0","85.92308613873247","0"
"4981","89","49","15","0","87.50888836217113","0"
"4982","89","49","19","0","86","0"
"4983","89","49","18","0","85.10326286203103","0"
"4984","89","49","18","0","86.67471333735666","0"
"4987","89","49","17","0","87.30778618501343","0"
"4988","89","49","16","0","86.03439922480621","0"
"4986","89","49","22","0","87.50600096015363","0"
"4985","89","49","23","0","86.97768281101614","0"
"4989","89","49","22","0","87.21528288023512","0"
"4990","89","49","19","0","87.57931844888367","0"
"4991","89","50","18","0","87.0084857177005","0"
"4992","89","50","17","0","87.38970588235294","0"
"4993","89","50","22","0","87.2249908836757","0"
"4994","89","50","23","0","85.81048581048582","0"
"4996","89","50","22","0","87.43347847121431","0"
"4997","89","50","19","0","85.33105718814778","0"
"5000","89","50","16","0","87.10914100874567","0"
"4998","89","50","21","0","86.8151500714626","0"
"4995","89","50","35","0","85.9077598828697","0"
"4999","89","50","22","0","86.48681492283387","0"
"5002","89","51","33","0","93.86889615897249","0"
"5001","89","51","50","0","94.1246150201374","0"
"5004","89","51","49","0","94.33674068852073","0"
"5005","89","51","51","0","93.67239732569246","0"
"5003","89","51","62","0","94.1840490797546","0"
"5006","89","51","61","0","94.4647201946472","0"
"5009","89","51","45","0","93.13843923653057","0"
"5007","89","51","75","0","94.48678256727793","0"
"5010","89","51","39","0","93.80849532037438","0"
"5008","89","51","77","0","94.15584415584416","0"
"5011","89","52","50","0","94.88567990373045","0"
"5013","89","52","45","0","93.73493975903614","0"
"5014","89","52","48","0","94.5021749637506","0"
"5012","89","52","60","0","94.23372326598133","0"
"5016","89","52","46","0","94.28605654048874","0"
"5018","89","52","46","0","94.37652811735941","0"
"5015","89","52","66","0","94.21221864951768","0"
"5017","89","52","58","0","94.46928689103319","0"
"5020","89","52","43","0","94.32964920711197","0"
"5021","89","53","39","0","93.99927702132787","0"
"5019","89","52","63","0","94.02967072729466","0"
"5024","89","53","40","0","93.6648338513029","0"
"5022","89","53","57","0","94.54355885078776","0"
"5023","89","53","56","0","93.49365234375","0"
"5026","89","53","43","0","93.30765527202696","0"
"5027","89","53","37","0","94.52121212121212","0"
"5028","89","53","36","0","95.02138783269962","0"
"5025","89","53","50","0","94.02147971360381","0"
"5029","89","53","53","0","93.73948570055275","0"
"5031","89","54","40","0","93.75297477391719","0"
"5032","89","54","37","0","93.15866084425036","0"
"5033","89","54","44","0","93.90974685092333","0"
"5030","89","53","55","0","94.38884917798428","0"
"5035","89","54","41","0","94.07523134238673","0"
"5034","89","54","46","0","94.7584046270635","0"
"5036","89","54","50","0","93.52543578797581","0"
"5043","89","55","33","0","94.06708845648801","0"
"5038","89","54","54","0","93.70514178138605","0"
"5040","89","54","43","0","94.61347223866461","0"
"5039","89","54","56","0","94.75154195275223","0"
"5042","89","55","43","0","94.35436146289501","0"
"5044","89","55","32","0","94.68275779663043","0"
"5037","89","54","63","0","94.76600259342214","0"
"5041","89","55","49","0","93.23903140733637","0"
"5051","89","56","34","0","94.03299838729686","0"
"5047","89","55","40","0","94.14381914381914","0"
"5045","89","55","58","0","93.9025871492773","0"
"5046","89","55","56","0","94.07166907166908","0"
"5050","89","55","46","0","93.94557007553051","0"
"5048","89","55","51","0","94.81692819781264","0"
"5052","89","56","48","0","94.41636582430806","0"
"5049","89","55","65","0","94.09926691503425","0"
"5053","89","56","40","0","94.59328988655564","0"
"5057","89","56","38","0","94.35916179337231","0"
"5055","89","56","48","0","93.56606696056238","0"
"5059","89","56","44","0","94.42650400669777","0"
"5060","89","56","34","0","94.20445079138403","0"
"5056","89","56","55","0","93.82082786591911","0"
"5058","89","56","61","0","93.5200769415725","0"
"5054","89","56","80","0","94.27692307692308","0"
"5063","89","57","34","0","94.15765820478562","0"
"5065","89","57","43","0","94.14816602316603","0"
"5066","89","57","49","0","93.6884842519685","0"
"5062","89","57","62","0","94.6840063883185","0"
"5064","89","57","61","0","93.70433511933756","0"
"5067","89","57","49","0","95.09135200974421","0"
"5068","89","57","64","0","94.14570168117325","0"
"5061","89","57","113","0","94.26305970149254","0"
"5070","89","57","59","0","94.13437611091362","0"
